"gender","age","income","goal","career","dec","attr","sinc","intel","fun","amb","shar","like","prob","met"
1,24,NA,1,"research",1,8,8,8,8,6,8,7,5,0
1,24,NA,1,"research",0,3,6,4,3,3,NA,3,1,0
1,25,NA,1,"Architecture and design",0,6,8,8,8,8,1,2,1,0
1,25,NA,1,"Architecture and design",0,6,5,4,3,4,2,3,1,0
1,25,NA,1,"Architecture and design",1,7,7,6,8,6,8,7,3,0
1,25,NA,1,"Architecture and design",0,6,8,8,7,5,6,4,3,0
1,25,NA,1,"Architecture and design",0,4,8,7,8,7,6,2,4,0
1,25,NA,1,"Architecture and design",1,8,5,7,7,6,5,8,4,0
1,25,NA,1,"Architecture and design",0,5,7,7,4,9,2,2,1,0
1,25,NA,1,"Architecture and design",0,2,2,5,1,7,1,1,1,0
1,25,NA,1,"Architecture and design",0,6,3,7,6,9,1,4,1,0
1,25,NA,1,"Architecture and design",0,2,7,7,5,8,2,2,1,0
1,28,NA,1,"Civil Engineer",1,9,9,9,7,7,6,8,7,0
1,28,NA,1,"Civil Engineer",1,10,10,9,7,7,8,8,6,0
1,28,NA,1,"Civil Engineer",0,6,6,7,7,6,5,5,5,0
1,28,NA,1,"Civil Engineer",1,10,9,9,10,8,9,9,6,0
1,28,NA,1,"Civil Engineer",1,7,10,9,7,7,7,6,6,0
1,28,NA,1,"Civil Engineer",1,10,10,10,9,9,8,10,8,0
1,28,NA,1,"Civil Engineer",1,9,6,8,7,7,6,6,5,0
1,28,NA,1,"Civil Engineer",1,7,9,8,6,6,6,6,6,0
1,28,NA,1,"Civil Engineer",1,10,7,8,8,8,6,6,5,0
1,28,NA,1,"Civil Engineer",0,8,9,7,6,6,6,6,6,0
1,27,NA,1,"Real Estate Consulting",0,6,6,6,5,6,5,5,5,0
1,27,NA,1,"Real Estate Consulting",0,6,6,7,6,6,5,6,6,0
1,27,NA,1,"Real Estate Consulting",0,5,6,6,5,6,5,4,4,0
1,27,NA,1,"Real Estate Consulting",1,5,6,7,7,6,7,6,6,0
1,27,NA,1,"Real Estate Consulting",1,5,8,8,8,8,8,7,7,0
1,27,NA,1,"Real Estate Consulting",1,8,8,8,7,8,7,6,7,0
1,27,NA,1,"Real Estate Consulting",1,8,8,8,8,7,7,7,5,0
1,27,NA,1,"Real Estate Consulting",1,6,8,7,6,7,6,7,6,0
1,27,NA,1,"Real Estate Consulting",1,7,7,8,7,9,6,7,5,0
1,27,NA,1,"Real Estate Consulting",1,6,5,7,5,7,6,6,5,0
1,NA,NA,NA,NA,1,8,7,7,8,9,7,8,7,0
1,NA,NA,NA,NA,1,9,9,8,6,8,5,8,7,0
1,NA,NA,NA,NA,0,8,6,7,9,7,7,9,6,0
1,NA,NA,NA,NA,1,8,8,7,9,6,6,8,8,0
1,NA,NA,NA,NA,0,4,8,6,5,6,3,4,9,0
1,NA,NA,NA,NA,0,9,9,9,9,8,10,9,8,0
1,NA,NA,NA,NA,1,7,9,8,8,6,7,8,9,0
1,NA,NA,NA,NA,1,6,9,8,6,6,9,7,9,0
1,NA,NA,NA,NA,0,6,9,9,8,8,7,6,7,0
1,NA,NA,NA,NA,0,4,6,5,3,4,4,4,6,0
1,NA,NA,NA,NA,0,5,7,8,5,6,5,5,4,0
1,NA,NA,NA,NA,0,7,8,7,4,5,4,5,4,0
1,NA,NA,NA,NA,1,9,8,8,10,7,9,8,7,0
1,NA,NA,NA,NA,0,6,5,6,8,10,5,7,5,0
1,NA,NA,NA,NA,0,4,8,6,5,5,7,5,5,0
1,NA,NA,NA,NA,1,8,5,6,9,7,4,6,5,0
1,NA,NA,NA,NA,0,8,6,7,7,6,4,5,4,0
1,NA,NA,NA,NA,0,5,8,7,4,5,4,5,4,0
1,NA,NA,NA,NA,0,7,8,8,8,6,7,6,5,0
1,NA,NA,NA,NA,0,5,8,6,5,6,4,5,4,0
0,23,NA,1,"undecided",0,4,3,6,3,6,1,5,4,0
0,23,NA,1,"undecided",0,6,4,6,8,8,8,5,6,0
0,23,NA,1,"undecided",0,4,10,8,8,8,4,6,8,0
0,23,NA,1,"undecided",0,6,10,8,8,8,4,6,8,0
0,23,NA,1,"undecided",0,7,7,8,7,10,6,6,4,0
0,23,NA,1,"undecided",1,8,8,10,8,10,10,8,8,0
0,23,NA,1,"undecided",1,6,10,10,9,8,7,8,8,0
0,23,NA,1,"undecided",1,2,8,8,8,7,6,6,6,0
0,23,NA,1,"undecided",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,NA,1,"undecided",0,8,8,8,8,8,5,8,2,0
0,23,NA,1,"undecided",1,6,5,6,5,6,5,5,3,0
0,23,NA,1,"undecided",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,NA,1,"undecided",0,8,8,8,8,8,8,6,8,0
0,23,NA,1,"undecided",0,6,10,9,8,8,6,8,8,0
0,23,NA,1,"undecided",1,10,9,9,8,7,6,7,7,0
0,23,NA,1,"undecided",0,8,8,10,7,10,6,5,6,0
0,23,NA,1,"undecided",0,6,6,6,6,6,6,4,6,0
0,23,NA,1,"undecided",0,8,8,8,8,8,8,6,8,0
0,33,NA,1,"University President",0,4,6,10,4,10,NA,4,3,0
0,33,NA,1,"University President",1,5,4,4,6,4,NA,5,3,0
0,33,NA,1,"University President",0,4,5,6,4,6,NA,4,5,0
0,33,NA,1,"University President",0,5,6,7,6,7,0,5,5,0
0,33,NA,1,"University President",0,5,6,5,6,5,NA,5,4,0
0,33,NA,1,"University President",1,6,5,6,4,4,NA,6,4,0
0,33,NA,1,"University President",1,8,9,8,9,7,NA,8,7,0
0,33,NA,1,"University President",1,6,6,6,6,6,NA,8,8,0
0,33,NA,1,"University President",0,4,4,5,6,NA,NA,6,6,0
0,33,NA,1,"University President",1,8,8,9,8,7,8,8,5,0
0,33,NA,1,"University President",1,7,7,NA,7,8,NA,7,6,0
0,33,NA,1,"University President",0,6,5,7,6,6,NA,6,4,0
0,33,NA,1,"University President",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,33,NA,1,"University President",0,3,5,5,3,NA,NA,3,4,0
0,33,NA,1,"University President",1,10,7,6,5,7,NA,7,3,0
0,33,NA,1,"University President",1,7,8,10,7,10,NA,7,6,0
0,33,NA,1,"University President",0,5,6,6,4,5,NA,5,5,0
0,33,NA,1,"University President",1,7,7,7,5,NA,NA,7,6,0
0,32,25831,3,"Epidemiologist",1,3,5,5,5,5,5,5,10,0
0,32,25831,3,"Epidemiologist",1,5,5,7,7,7,5,5,4,0
0,32,25831,3,"Epidemiologist",0,7,7,7,6,6,5,6,3,0
0,32,25831,3,"Epidemiologist",0,5,8,7,6,7,5,7,3,0
0,32,25831,3,"Epidemiologist",0,6,6,8,6,NA,NA,7,2,0
0,32,25831,3,"Epidemiologist",1,9,8,8,7,NA,5,7,5,0
0,32,25831,3,"Epidemiologist",1,8,8,8,8,9,9,7,6,0
0,32,25831,3,"Epidemiologist",1,5,6,8,6,NA,NA,6,4,0
0,32,25831,3,"Epidemiologist",0,5,6,5,7,NA,NA,5,5,0
0,32,25831,3,"Epidemiologist",1,7,7,7,7,8,6,7,6,0
0,32,25831,3,"Epidemiologist",0,6,6,6,NA,NA,7,5,4,0
0,32,25831,3,"Epidemiologist",1,8,7,7,6,6,6,6,5,0
0,32,25831,3,"Epidemiologist",1,9,8,7,6,9,NA,7,6,0
0,32,25831,3,"Epidemiologist",1,7,8,8,5,NA,NA,7,4,0
0,32,25831,3,"Epidemiologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,32,25831,3,"Epidemiologist",0,8,8,8,6,8,5,8,3,0
0,32,25831,3,"Epidemiologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,32,25831,3,"Epidemiologist",1,7,7,7,8,NA,NA,7,5,0
0,26,28759,3,"Security Policy - Homeland Defense",1,6,9,9,8,9,7,8,9,0
0,26,28759,3,"Security Policy - Homeland Defense",0,6,6,8,8,8,6,6,8,NA
0,26,28759,3,"Security Policy - Homeland Defense",0,5,5,5,5,5,5,5,5,0
0,26,28759,3,"Security Policy - Homeland Defense",1,9,9,9,9,7,7,7,9,0
0,26,28759,3,"Security Policy - Homeland Defense",0,6,6,6,6,6,6,7,5,0
0,26,28759,3,"Security Policy - Homeland Defense",1,8,8,8,8,8,8,8,8,0
0,26,28759,3,"Security Policy - Homeland Defense",1,7,8,7,7,7,7,7,8,0
0,26,28759,3,"Security Policy - Homeland Defense",0,6,7,7,8,6,8,6,6,0
0,26,28759,3,"Security Policy - Homeland Defense",1,6,6,7,9,8,9,7,9,0
0,26,28759,3,"Security Policy - Homeland Defense",1,9,8,8,7,9,9,8,7,0
0,26,28759,3,"Security Policy - Homeland Defense",1,9,8,8,8,8,8,8,7,0
0,26,28759,3,"Security Policy - Homeland Defense",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,28759,3,"Security Policy - Homeland Defense",1,9,9,9,9,9,9,9,9,0
0,26,28759,3,"Security Policy - Homeland Defense",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,28759,3,"Security Policy - Homeland Defense",1,8,6,6,6,6,9,8,8,0
0,26,28759,3,"Security Policy - Homeland Defense",1,6,6,9,9,9,8,8,8,0
0,26,28759,3,"Security Policy - Homeland Defense",1,6,7,7,7,6,8,7,7,0
0,26,28759,3,"Security Policy - Homeland Defense",0,5,6,6,6,8,3,6,6,0
0,24,25401,2,"Nutritionist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,24,25401,2,"Nutritionist",0,6,10,10,8,8,3,4,7,0
0,24,25401,2,"Nutritionist",0,4,10,10,6,10,1,4,6,0
0,24,25401,2,"Nutritionist",1,6,8,8,10,9,6,8,8,0
0,24,25401,2,"Nutritionist",1,10,9,9,7,9,7,7,5,0
0,24,25401,2,"Nutritionist",1,9,10,10,6,9,8,9,6,0
0,24,25401,2,"Nutritionist",0,7,10,9,5,8,4,4,3,0
0,24,25401,2,"Nutritionist",1,8,10,9,9,7,8,8,6,0
0,24,25401,2,"Nutritionist",1,7,10,8,10,6,5,7,10,0
0,24,25401,2,"Nutritionist",1,10,9,10,8,8,5,10,8,0
0,24,25401,2,"Nutritionist",0,8,10,8,7,7,6,6,7,0
0,24,25401,2,"Nutritionist",1,8,7,7,7,7,8,6,6,0
0,24,25401,2,"Nutritionist",0,10,9,8,8,8,6,8,7,0
0,24,25401,2,"Nutritionist",0,5,10,9,6,10,6,6,10,0
0,24,25401,2,"Nutritionist",1,10,8,9,9,8,6,9,7,0
0,24,25401,2,"Nutritionist",0,5,8,9,8,8,8,6,1,0
0,24,25401,2,"Nutritionist",0,5,10,8,5,10,5,5,5,0
0,24,25401,2,"Nutritionist",1,8,9,10,6,10,6,8,7,0
0,NA,NA,NA,NA,0,4,7,8,5,5,1,5,5,0
0,NA,NA,NA,NA,0,7,8,9,7,9,3,6,5,0
0,NA,NA,NA,NA,0,5,10,10,6,10,0,7,2,0
0,NA,NA,NA,NA,0,6,7,8,8,6,5,6,4,0
0,NA,NA,NA,NA,1,8,10,10,10,8,8,9,6,1
0,NA,NA,NA,NA,1,7,8,9,9,9,10,9,5,NA
0,NA,NA,NA,NA,1,9,9,9,8,9,9,9,6,0
0,NA,NA,NA,NA,0,8,9,8,7,7,5,8,6,0
0,NA,NA,NA,NA,0,7,9,9,10,10,6,8,5,0
0,NA,NA,NA,NA,1,9,8,8,9,8,9,8,6,0
0,NA,NA,NA,NA,0,7,8,8,8,7,6,9,5,0
0,NA,NA,NA,NA,1,7,7,9,9,6,8,7,3,1
0,NA,NA,NA,NA,1,9,8,8,7,7,7,7,6,0
0,NA,NA,NA,NA,0,6,7,8,6,7,4,6,2,0
0,NA,NA,NA,NA,0,8,8,9,7,7,8,8,5,0
0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,0,6,6,5,4,4,3,4,3,0
0,NA,NA,NA,NA,1,9,8,7,9,7,10,9,6,0
0,26,19264,5,"GOVERNOR",0,4,1,5,4,4,5,3,1,0
0,26,19264,5,"GOVERNOR",1,7,8,8,7,6,7,8,3,0
0,26,19264,5,"GOVERNOR",1,6,10,9,7,6,5,6,2,0
0,26,19264,5,"GOVERNOR",1,7,10,9,7,7,5,7,5,0
0,26,19264,5,"GOVERNOR",1,9,NA,NA,NA,NA,NA,7,2,0
0,26,19264,5,"GOVERNOR",1,7,9,9,5,7,5,6,4,0
0,26,19264,5,"GOVERNOR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,19264,5,"GOVERNOR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,19264,5,"GOVERNOR",1,7,10,9,10,9,5,8,4,0
0,26,19264,5,"GOVERNOR",1,8,8,8,7,7,8,7,2,0
0,26,19264,5,"GOVERNOR",1,8,10,9,9,8,5,8,NA,0
0,26,19264,5,"GOVERNOR",1,7,9,8,9,7,3,7,2,0
0,26,19264,5,"GOVERNOR",1,9,8,8,7,6,5,7,3,0
0,26,19264,5,"GOVERNOR",1,5,8,7,5,6,5,8,3,0
0,26,19264,5,"GOVERNOR",0,8,4,5,5,5,3,5,1,0
0,26,19264,5,"GOVERNOR",1,6,7,7,6,5,5,6,2,0
0,26,19264,5,"GOVERNOR",0,8,4,7,5,6,5,4,1,0
0,26,19264,5,"GOVERNOR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,21,41778,2,"EDUCATION ADMINISTRATION",1,8,10,10,7,10,6,4,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,6,7,6,7,3,4,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,9,10,8,7,6,6,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,8,9,9,8,7,5,4,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,10,10,9,10,2,3,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,10,10,8,8,4,6,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,7,8,8,8,7,6,4,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,8,8,8,8,7,3,4,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,8,7,6,10,7,3,3,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,9,10,9,10,6,6,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,10,9,9,8,8,5,5,3,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,8,10,8,8,8,6,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,9,9,9,9,8,8,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,10,10,8,8,7,6,6,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,9,9,8,8,9,8,6,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,7,8,10,5,9,6,5,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,8,8,8,8,8,7,7,5,0
0,21,41778,2,"EDUCATION ADMINISTRATION",1,8,9,9,8,8,7,6,5,0
0,33,35963,1,"Director of Training and Development",0,2,8,5,2,8,NA,3,10,0
0,33,35963,1,"Director of Training and Development",1,4,7,9,7,8,8,8,8,0
0,33,35963,1,"Director of Training and Development",0,4,8,6,3,7,NA,7,6,0
0,33,35963,1,"Director of Training and Development",0,5,6,8,7,8,6,5,6,0
0,33,35963,1,"Director of Training and Development",1,6,5,8,7,8,8,6,7,0
0,33,35963,1,"Director of Training and Development",1,6,8,8,8,NA,8,8,8,0
0,33,35963,1,"Director of Training and Development",1,4,8,7,8,5,8,8,9,0
0,33,35963,1,"Director of Training and Development",1,4,8,6,8,7,8,8,8,0
0,33,35963,1,"Director of Training and Development",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,33,35963,1,"Director of Training and Development",1,8,6,7,6,6,6,8,8,0
0,33,35963,1,"Director of Training and Development",1,7,8,7,8,7,NA,7,8,0
0,33,35963,1,"Director of Training and Development",1,7,8,8,7,6,NA,7,8,0
0,33,35963,1,"Director of Training and Development",1,9,8,8,7,9,NA,8,9,0
0,33,35963,1,"Director of Training and Development",0,5,9,8,5,7,NA,7,7,0
0,33,35963,1,"Director of Training and Development",1,9,8,5,10,7,NA,9,9,0
0,33,35963,1,"Director of Training and Development",0,6,4,9,2,10,NA,5,2,0
0,33,35963,1,"Director of Training and Development",0,5,7,7,4,5,NA,5,5,0
0,33,35963,1,"Director of Training and Development",0,6,6,6,6,5,6,6,6,0
0,31,NA,2,"Private practice Dietician",0,4,9,9,4,9,6,8,8,0
0,31,NA,2,"Private practice Dietician",0,5,8,8,6,6,5,6,5,0
0,31,NA,2,"Private practice Dietician",0,4,8,8,5,5,4,4,4,0
0,31,NA,2,"Private practice Dietician",0,5,8,6,6,5,7,6,6,0
0,31,NA,2,"Private practice Dietician",0,7,8,7,9,7,7,7,7,0
0,31,NA,2,"Private practice Dietician",1,6,9,9,7,7,8,8,5,0
0,31,NA,2,"Private practice Dietician",0,6,9,9,6,8,9,7,5,0
0,31,NA,2,"Private practice Dietician",1,6,10,9,8,6,6,7,7,0
0,31,NA,2,"Private practice Dietician",0,5,1,4,4,5,1,3,3,0
0,31,NA,2,"Private practice Dietician",1,8,8,8,8,8,7,7,6,0
0,31,NA,2,"Private practice Dietician",0,8,7,7,7,5,5,5,4,0
0,31,NA,2,"Private practice Dietician",0,6,6,7,6,6,5,5,2,0
0,31,NA,2,"Private practice Dietician",1,8,8,7,7,9,7,7,6,0
0,31,NA,2,"Private practice Dietician",0,4,6,7,4,8,3,4,4,0
0,31,NA,2,"Private practice Dietician",0,9,6,6,6,5,3,5,3,0
0,31,NA,2,"Private practice Dietician",1,6,8,8,7,9,6,7,5,0
0,31,NA,2,"Private practice Dietician",0,5,5,6,4,6,3,3,3,0
0,31,NA,2,"Private practice Dietician",0,7,7,7,8,7,7,6,4,0
0,35,NA,2,"music educator, performer",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,35,NA,2,"music educator, performer",1,7,7,7,7,7,7,7,7,0
0,35,NA,2,"music educator, performer",1,7,7,7,7,7,7,7,7,0
0,35,NA,2,"music educator, performer",1,8,8,8,8,8,8,8,7,0
0,35,NA,2,"music educator, performer",1,6,6,6,6,7,6,7,6,0
0,35,NA,2,"music educator, performer",1,8,8,8,8,8,8,8,8,0
0,35,NA,2,"music educator, performer",1,7,7,7,7,7,8,8,7,0
0,35,NA,2,"music educator, performer",0,7,7,7,7,7,7,7,7,0
0,35,NA,2,"music educator, performer",1,7,8,8,7,7,6,6,6,0
0,35,NA,2,"music educator, performer",1,9,8,8,7,7,9,7,8,0
0,35,NA,2,"music educator, performer",0,3,3,3,2,3,0,3,3,0
0,35,NA,2,"music educator, performer",1,7,7,6,7,7,5,7,6,0
0,35,NA,2,"music educator, performer",1,9,9,9,9,9,9,9,8,0
0,35,NA,2,"music educator, performer",1,7,7,7,7,7,7,7,7,0
0,35,NA,2,"music educator, performer",1,8,8,8,8,8,8,8,8,0
0,35,NA,2,"music educator, performer",1,7,7,8,7,7,7,8,7,0
0,35,NA,2,"music educator, performer",0,5,6,7,5,7,8,5,5,0
0,35,NA,2,"music educator, performer",0,5,7,7,7,7,7,6,5,0
0,29,NA,2,"Artist",0,6,6,7,6,6,5,6,6,0
0,29,NA,2,"Artist",0,6,8,8,7,5,8,7,7,0
0,29,NA,2,"Artist",1,6,8,8,7,7,8,7,7,0
0,29,NA,2,"Artist",1,8,9,8,8,6,9,9,7,0
0,29,NA,2,"Artist",1,8,6,7,7,7,8,7,6,0
0,29,NA,2,"Artist",1,9,8,8,9,6,9,9,7,0
0,29,NA,2,"Artist",1,7,8,7,7,6,7,7,7,0
0,29,NA,2,"Artist",1,8,8,8,9,7,9,9,7,0
0,29,NA,2,"Artist",1,7,7,7,9,7,8,8,7,0
0,29,NA,2,"Artist",1,9,7,8,8,7,8,9,7,0
0,29,NA,2,"Artist",1,8,6,8,7,8,7,8,6,0
0,29,NA,2,"Artist",1,7,8,9,7,7,9,8,6,0
0,29,NA,2,"Artist",1,9,9,7,7,7,8,9,7,0
0,29,NA,2,"Artist",0,7,7,7,6,6,7,7,6,0
0,29,NA,2,"Artist",1,9,7,8,8,8,8,9,6,0
0,29,NA,2,"Artist",1,7,7,8,8,8,7,8,6,0
0,29,NA,2,"Artist",0,6,5,6,5,5,5,5,5,0
0,29,NA,2,"Artist",0,6,6,6,5,5,6,6,5,0
0,25,NA,1,"teacher",0,4,4,5,4,5,NA,4,4,0
0,25,NA,1,"teacher",1,5,6,8,5,6,NA,5,5,0
0,25,NA,1,"teacher",1,6,8,8,7,6,NA,6,5,0
0,25,NA,1,"teacher",1,6,7,8,8,6,7,7,5,0
0,25,NA,1,"teacher",1,6,6,7,6,6,NA,6,5,0
0,25,NA,1,"teacher",1,5,8,7,5,6,5,5,5,0
0,25,NA,1,"teacher",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,25,NA,1,"teacher",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,25,NA,1,"teacher",1,8,8,8,7,7,NA,8,5,0
0,25,NA,1,"teacher",1,6,7,7,7,7,NA,6,5,0
0,25,NA,1,"teacher",1,7,7,7,7,7,7,8,5,0
0,25,NA,1,"teacher",1,7,8,8,8,8,NA,8,5,0
0,25,NA,1,"teacher",1,7,7,8,7,7,NA,8,5,0
0,25,NA,1,"teacher",1,6,7,7,6,6,NA,7,5,0
0,25,NA,1,"teacher",0,6,6,6,5,5,NA,4,4,0
0,25,NA,1,"teacher",1,7,7,7,6,5,5,7,5,0
0,25,NA,1,"teacher",0,4,5,7,4,6,NA,4,4,0
0,25,NA,1,"teacher",0,4,5,6,4,6,NA,4,4,0
0,22,49409,1,"Clinical Psychology",0,1,10,4,6,6,4,5,6,0
0,22,49409,1,"Clinical Psychology",1,4,10,10,10,7,10,7,8,0
0,22,49409,1,"Clinical Psychology",0,1,10,4,3,5,2,4,5,0
0,22,49409,1,"Clinical Psychology",1,7,10,8,8,NA,8,6,8,0
0,22,49409,1,"Clinical Psychology",1,9,10,8,9,7,9,9,8,0
0,22,49409,1,"Clinical Psychology",1,9,10,10,10,9,8,9,9,0
0,22,49409,1,"Clinical Psychology",0,2,8,6,4,4,10,5,7,0
0,22,49409,1,"Clinical Psychology",1,8,9,9,9,10,9,9,8,0
0,22,49409,1,"Clinical Psychology",1,5,10,8,10,6,10,8,10,0
0,22,49409,1,"Clinical Psychology",1,7,9,9,9,9,8,8,NA,NA
0,22,49409,1,"Clinical Psychology",1,9,10,10,10,10,9,9,8,0
0,22,49409,1,"Clinical Psychology",1,4,8,7,7,6,6,6,6,0
0,22,49409,1,"Clinical Psychology",1,7,7,10,10,9,9,8,8,0
0,22,49409,1,"Clinical Psychology",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,22,49409,1,"Clinical Psychology",1,7,10,6,6,6,3,5,6,0
0,22,49409,1,"Clinical Psychology",0,4,10,10,3,10,2,5,4,0
0,22,49409,1,"Clinical Psychology",0,2,8,10,4,4,2,4,5,NA
0,22,49409,1,"Clinical Psychology",1,7,9,8,10,7,7,7,7,0
0,24,NA,1,"Clinical Psychologist",0,4,8,7,9,8,7,4,2,NA
0,24,NA,1,"Clinical Psychologist",0,5,8,9,8,8,7,5,4,0
0,24,NA,1,"Clinical Psychologist",0,5,6,7,7,8,7,5,3,0
0,24,NA,1,"Clinical Psychologist",0,5,10,9,9,8,9,7,3,NA
0,24,NA,1,"Clinical Psychologist",0,8,9,9,9,9,10,6,7,0
0,24,NA,1,"Clinical Psychologist",1,9,8,7,8,8,9,9,7,0
0,24,NA,1,"Clinical Psychologist",0,7,6,8,6,7,8,5,2,0
0,24,NA,1,"Clinical Psychologist",0,7,6,5,5,5,5,4,5,NA
0,24,NA,1,"Clinical Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,24,NA,1,"Clinical Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,24,NA,1,"Clinical Psychologist",0,9,8,8,8,8,7,8,6,NA
0,24,NA,1,"Clinical Psychologist",0,5,6,7,8,5,5,5,4,NA
0,24,NA,1,"Clinical Psychologist",1,9,8,8,7,8,8,4,7,0
0,24,NA,1,"Clinical Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,24,NA,1,"Clinical Psychologist",1,9,6,7,7,7,7,8,7,0
0,24,NA,1,"Clinical Psychologist",0,7,9,9,9,8,7,6,5,0
0,24,NA,1,"Clinical Psychologist",0,6,7,8,9,8,5,4,4,0
0,24,NA,1,"Clinical Psychologist",0,7,6,6,5,6,5,5,5,0
0,27,31516,1,"Psychologist",0,4,8,7,5,NA,5,5,6,0
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,7,6,7,6,6,5,6,5,0
0,27,31516,1,"Psychologist",0,5,7,7,7,6,6,7,6,0
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",1,5,9,7,6,NA,7,8,5,0
0,27,31516,1,"Psychologist",0,7,9,7,7,7,7,7,6,0
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,7,6,7,5,6,5,6,5,0
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,4,6,7,4,7,4,4,5,0
0,27,31516,1,"Psychologist",0,5,6,6,5,NA,5,4,4,0
0,27,31516,1,"Psychologist",0,5,6,7,7,8,7,7,6,0
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,31516,1,"Psychologist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,36223,1,"education",0,2,6,6,0,3,0,0,0,0
0,27,36223,1,"education",0,3,7,7,4,5,3,3,2,0
0,27,36223,1,"education",0,4,8,7,4,4,3,3,4,0
0,27,36223,1,"education",0,6,8,6,7,6,6,6,4,0
0,27,36223,1,"education",0,6,7,8,8,8,NA,6,3,0
0,27,36223,1,"education",0,6,8,10,7,7,5,7,4,NA
0,27,36223,1,"education",0,6,6,6,6,6,NA,5,5,0
0,27,36223,1,"education",1,4,8,8,9,NA,8,7,6,0
0,27,36223,1,"education",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,36223,1,"education",0,6,8,8,8,8,NA,6,6,0
0,27,36223,1,"education",0,6,7,7,6,7,6,4,3,0
0,27,36223,1,"education",0,4,5,7,5,5,6,4,3,0
0,27,36223,1,"education",0,6,8,7,6,9,NA,5,7,0
0,27,36223,1,"education",1,5,8,8,6,8,6,6,7,0
0,27,36223,1,"education",0,7,6,7,5,5,4,4,2,0
0,27,36223,1,"education",1,5,8,9,7,9,7,7,3,0
0,27,36223,1,"education",0,5,7,7,0,4,0,4,3,0
0,27,36223,1,"education",0,5,7,6,2,2,2,3,2,0
0,26,43367,1,"Marketing or Strategy and Business Development",0,6,7,8,6,8,6,6,7,0
0,26,43367,1,"Marketing or Strategy and Business Development",0,6,8,7,7,7,6,6,7,0
0,26,43367,1,"Marketing or Strategy and Business Development",0,6,7,7,7,7,6,6,7,0
0,26,43367,1,"Marketing or Strategy and Business Development",0,6,7,7,7,7,7,6,7,0
0,26,43367,1,"Marketing or Strategy and Business Development",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,43367,1,"Marketing or Strategy and Business Development",1,8,8,8,8,8,7,8,8,1
